,tgt,label,node1,node2,nodes,ctx
9528,"Der Österreicher bediente im Strafraum schließlich in der Mitte Leitner , der mühelos zum 1:0 für die Schwaben einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8 6 10,1 1 3 3 5 5 7 7 9 9,Österreicher bedienen Strafraum bedienen Mitte mitte Leitner einschieben 1:0 einschieben Schwabe,report
9529,"Hoffenheims neuer Keeper und Spielführer kam nach einer Ecke von der Linie , verpasste das Spielgerät und Diagne köpfte mühelos ins leere Tor .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8,1 1 3 3 5 5 7 7,Keeper kommen Ecke kommen Linie verpasste Spielgerät köpfen Tor,report
9530,"Compper nutzt Mertesackers Fehlpass im Mittelfeld zu einem Pass auf Mlapa , der allein auf Wiese zugeht und aus 14 Metern am Keeper vorbei einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 10 12 10 14 14 16 14 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,Compper nutzen Fehlpass fehlpass Mertesackers im Mittelfeld einer Pass auf Mlapa zugehen Wiese einschießen Meter meter 14 am Keeper,ticker
9531,"Hegeler und Schieber kontern nach einem Ballverlust von Mohamad , der Mittelfeldspieler legt quer zu Schieber , der aus acht Metern das 3:1 besorgt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 2 5 8 5 10 11 5 10 14 10 16 14 13,1 1 3 3 6 6 7 7 9 9 12 12 13 13 15 15 17 17,Hegeler kontern Ballverlust von Mohamad Schieber kontern legen quer besorgen der Mittelfeldspieler legen acht Meter der 3:1 aus,ticker
9532,"Klug legt Caligiuri vor Jarstein noch nach links zu Dost , der so aus wenigen Meter ins leere Tor einschießt !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10,1 1 3 3 5 5 7 7 9 9,Klug legen Caligiuri nach links zu Dost einschießen Meter einschießen Tor,ticker
9533,Baier legt sich den Ball aus 20 Metern zu Recht und drückt ab .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 6 5,1 1 3 3 5 5 7 7 9 9,Baier legen sich legen ballen 20 Meter zu Recht aus,ticker
9534,Schipplock versüßt sich seine Vertragsverlängerung mit dem Treffer zum 1:0 .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Schipplock versüßen sich versüßen Vertragsverlängerung der Treffer,ticker
9535,"Elyounoussi tankt sich auf der linken Seite bis zur Grundlinie durch und flankt ins Zentrum , wo sich Modeste im Kopfballduell mit Daems durchsetzt und einnickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 6 5 14 2,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Elyounoussi durchtanken sich flanken Zentrum link Seite zur Grundlinie im Kopfballduell mit Daems auf Modeste durchsetzen,ticker
9536,"Schürrle schaltet den Turbo ein , legt im Strafraum quer auf Hegeler , der nur noch einschieben muss .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,Schürrle einschelten Turbo legen Strafraum auf quer auf Hegeler,ticker
9537,Nach einem Haken hat Finnbogason das Leder auf dem linken Fuß und netzt aus acht Metern ins rechte Eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 6 5 8 13 8 15,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14,Finnbogason einhaben ledern einer Haken link fußen netzt Meter netzt Eck auf meter acht ins rechte,ticker
9538,"Meyer steil in den Strafraum auf Burgstaller , dessen scharfe Hereingabe Embolo am zweiten Pfosten aus kurzer Distanz über die Linie bugsiert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 2 14 15 2 15 4 15 6,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17 18 18,Meyer bugsieren Strafraum bugsieren Pfosten bugsieren Distanz auf Burgstaller am zweit aus kurz der Linie Hereingabe bugsieren bugsieren bugsieren,ticker
9539,Pizarro bugsierte eine Flanke von Shaqiri per Flugkopfball aus fünf Metern zum 1:1 ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 8 7,1 1 3 3 5 5 7 7 9 9 11 11,Pizarro bugsieren Flanke von Shaqiri per Flugkopfball fünf Meter ins Netz aus,report
9540,"Die Demontage der Hamburger komplettierte der äußerst agile Roberto Firmino , der nur beobachtet von der Defensive , kurz danach den Schlusspunkt setzte .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,"Roberto beobachten defensiv Demontage setzen Schlusspunkt , kurz",report
9541,"Erneut nach einer Kombination von Robben und Lewandowski : Kacar spielte dem Niederländer den Ball unbedrängt in die Füße , dieser bediente Lewandowski , der Hitz umkurvte und einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 2 12,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Kacar spielen ballen einer Kombination der Niederländer von Robben der Fuß bedienen Lewandowski und,report
9542,"Choupo-Moting scheiterte mit seinem Versuch noch an Jentzsch , doch Allagui war zur Stelle und versenkte den Abpraller aus kurzer Distanz .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 8 7,1 1 3 3 5 5 7 7 9 9,Choupo-Moting scheitern versuchen scheitern Jentzsch versenken Abpraller kurz Distanz aus,report
9543,"Diesmal flankt Gogia von rechts in die Mitte , wo Barth Barth etwas aus den Augen verliert , so dass Mölders erneut per Kopf für den neuerlichen Ausgleich sorgt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 8 10 8 12,1 1 4 4 6 6 9 9 11 11,Gogia flanken Mitte Barth verlieren etwas der Auge Mölders sorgen Kopf sorgen Ausgleich,ticker
9544,"Diego eröffnete den Reigen , als er nach Rodriguez ' scharfer Flanke aus kurzer Distanz trocken vollendete und die Wölfe nicht unverdient in Führung brachte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 10 10 9 6 13,1 1 3 3 5 5 7 7 9 9 11 11 12 12,Diego eröffnen Reigen vollenden Flanke bringen Wolf nach Rodriguez kurz Distanz aus in Führung,report
9545,"Nach einem klaren Foulspiel von Sulu gegen Pizarro verwandelte Kruse den fälligen Foulelfmeter , den Schiedsrichter Guido Winkmann erst nach Rücksprache mit seinem Assistenten gab , sicher .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Foulelfmeter geben Schiedsrichter nach Rücksprache mein Assistent,report
9546,Dort setzt sich Wagner gegen den halbherzig in den Zweikampf gehenden Callsen-Bracker durch .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Wagner durchsetzen sich gehend Callsen-Bracker der Zweikampf,ticker
9547,Wieder trifft Hamburg nach einer van der Ecke von Vaart .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Hamburg treffen Ecke einer van von Vaart,ticker
9548,Polanski fasst sich mit seinem eigentlich schwachen linken Fuß ein Herz und hämmert .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5,1 1 3 3 5 5 7 7,Polanski fasst sich fasst Herz link fußen mit,ticker
9549,"Kumbela kommt links ans Leder , passt quer auf Bellarabi .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Kumbela kommen ledern kommen links,ticker
9550,Mertesacker prallte das Leder ans Schienbein und von dort ins Netz .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Mertesacker prallen ledern ans Schienbein ins Netz,report
9551,Großkreutz war zur Stelle und markierte seinen zweiten Treffer .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Großkreutz sein stellen markieren Treffer seinen zweit,report
9552,"Erst staubte Terrazzino nach einem Freistoß von Demirbay , der von der Querlatte zurückprallte , ab .",A0 A1,0 2,1 1,Demirbay zurückprallen Querlatte,report
9553,"Seferovic beweist ganz viel Gefühl und schnibbelt das Spielgerät mit dem Außenrist punktgenau auf den Kopf von Meier , der sechs Meter vor dem Tor keine Mühe hat , Maro überspringt und rechts einnickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 7 9 9 11 9 13 11 10,1 1 3 3 5 5 8 8 10 10 12 12 14 14,Seferovic beweisen Gefühl schnibbelt Spielgerät der Außenrist Meier haben Mühe sechs Meter der Tor vor,ticker
9554,"Der Paraguayer köpfte aber nur das linke Knie von Blaszczykowski an , von wo aus die Kugel die Linie überquerte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,Paraguayer anköpfen Knie der link von Blaszczykowski überquert Linie der kugeln,report
9555,"Tyton parierte zwar stark , konnte beim direkt folgenden Abstauber von Meier aber nichts mehr machen .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Tyton können nichts folgend Abstauber von Meier,report
9556,Nach einem klasse weiten Zuspiel ist Cordoba auf der linken Seite auf und davon .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Cordoba aufsein Zuspiel aufsein Seite der link,ticker
9557,"Kramaric bekommt auf rechts zu viel Platz , seine flache Flanke findet den einlaufenden Szalai .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Kramaric bekommen platzen auf rechts Flanke finden Szalai,ticker
9558,"Gentner lupft den Ball rechts am Strafraumeck über Jantschke zu Maxim , der nicht im Abseits steht , weil es Korb auf der anderen Seite aufhebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 10 12 10 14 14 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Gentner lupfen ballen ballen rechts am Strafraumeck über Jantschke zu Maxim stehen[neg] Abseits aufheben[neg] Korb ander Seite,ticker
9559,"Die Bahn war frei für den Bosnier , der aus 14 Metern Distanz ins leere Tor einschob .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3,1 1 3 3 5 5 7 7,Dzeko einschieben Distanz 14 Meter leer Tor aus,report
9560,Reus schlenzte den Ball aus halbrechter Position ins linke Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 6 5,1 1 3 3 5 5 7 7 8 8,Reus schlenzen ballen halbrechter Position link Toreck aus ins,report
9561,Drmic erzielt sein erstes Tor für den HSV .,A0 A1,0 2,1 1,Drmic erzielen Tor,ticker
9562,Zabavnik kommt links gegen Arnautovic zur Flanke .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Zabavnik kommen Arnautovic kommen links zur Flanke,ticker
9563,Nach Nordtveits Ecke verlängert Hanke am ersten Pfosten per Kopf und Stranzl köpft am zweiten wuchtig unter die Latte .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 13 15,1 1 3 3 5 5 7 7 9 9 11 11 14 14,Hanke verlängern Ecke verlängern Pfosten ecke Nordtveits am erst per Kopf und Stranzl Latte am zweit,ticker
9564,"Sirigu setzt nach , und seine Hereingabe von rechts nickt Wagner aus vier Metern ins kurze Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 6 5,1 1 3 3 5 5 7 7 8 8,Hereingabe nicken Wagner vier Meter kurze Eck aus ins,ticker
9565,"Doch dann hatte Kramer den Geistesblitz und passte sehenswert auf Kruse , der seinerseits eine zündende Idee hatte und in den Lauf von Raffael chipte .",A0 A1,0 2,1 1,Kruse haben Idee,report
9566,"Bitter für den FCA : Gündogan bedient Kagawa , der zwei Mann auf sich zieht und dann auf Aubameyang passt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8,1 1 3 3 5 5 7 7,Gündogan bedienen Kagawa ziehen Mann passt Aubameyang mann zwei,ticker
9567,"Kroos lupft den Ball in den Laufweg des Torschützenkönigs , der die Kugel super mitnimmt und aus der Drehung ins rechte Eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Kroos lupfen ballen lupfen kugeln treffen Drehung treffen Eck der Laufweg der Torschützenkönigs ins rechte,ticker
9568,"Ronny bedient Ramos rechts im Sechzehner , der aber zu schwach abschließt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Ronny bedienen Ramos im rechts im Sechzehner,ticker
9569,"Zoller schlug eine Hereingabe , Modeste verlängerte den Ball vorbei an Adler ins lange Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 9 8,1 1 4 4 6 6 8 8 10 10,Zoller schlagen Hereingabe Modeste verlängern ballen an Adler lang Eck ins,report
9570,"Die Gäste schnürten Köln jetzt regelrecht ein , drängten auf den Ausgleich und Ba erledigte dies recht bald mit einem gefühlvollen Schlenzer .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8,1 1 3 3 5 5 7 7,Gast einschnüren Köln drängen Ausgleich erledigen Ba gefühlvoll Schlenzer,report
9571,"Der Ball prallt aber zu Delaney , dem ein klasse Kopfball-Heber über den Schlussmann gelingt .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,ballen prallen Delaney Kopfball-Heber gelingen Schlussmann,ticker
9572,Rafinha rückt am rechten Flügel weit auf und setzt Robben am rechten Strafraumeck in Szene .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 10 8,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Rafinha aufrücken Flügel setzen Robben flügel weit am recht recht Strafraumeck in Szene am,ticker
9573,Beck verliert den Ball im Mittelfeld an Malli .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Beck verlieren ballen im Mittelfeld an Malli,ticker
9574,"Plattenhardt legte sich einen Freistoß aus knapp 30 Metern zurecht , lief an und jagte die Kugel mit einem Kunstschuss in den rechten Winkel .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 8 7 6 11 6 13 6 15,1 1 3 3 5 5 7 7 9 9 10 10 12 12 14 14,Plattenhardt zurechtlegen sich zurechtlegen Freistoß jagen kugeln 30 Meter aus einer Kunstschuss der recht recht winkeln,report
9575,"Geis zirkelt die Kugel von links in die Gefahrenzone , wo Okazaki sich im Durcheinander durchsetzt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 9 11,1 1 3 3 5 5 8 8 10 10,Geis zirkeln kugeln von links der Gefahrenzone Okazaki durchsetzen sich im Durcheinander,ticker
9576,"Mehr aber sollte nicht gelingen , der FC verteidigte weiterhin stark , setzte durch Jajalo in der Schlussphase noch einen oben drauf .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Mehr draufsetzen[neg] Schlussphase durch Jajalo setzen oben,report
9577,Auf Seiten Schalkes erwies sich Barnetta als Glücksgriff und der sich seit Wochen in Topform befindliche Choupo-Moting einmal mehr abschlusssicher :,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Barnetta erweisen sich auf Seite als Glücksgriff seite Schalke befindliche Choupo-Moting,report
9578,Baier bringt eine Ecke von der linken Seite vor das Hoffenheimer Tor .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3,1 1 3 3 5 5 7 7,Baier bringen Ecke link Seite hoffenheimer Tor von,ticker
9579,"Waldschmidt tankt sich über die rechte Seite durch und legt dann zurück auf Russ , der aus wenigen Metern ins leere Tor einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 3 6 8 6 10,1 1 3 3 5 5 7 7 9 9,Waldschmidt durchtanken sich rechte Seite über Russ einschieben Meter einschieben Tor,ticker
9580,"Kainz flankte links am Strafraum für Landsmann Junuzovic , der per Direktabnahme auf 1:0 stellte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8,1 1 3 3 5 5 7 7,Kainz flanken Strafraum flanken links landsmann Junuzovic stellen Direktabnahme,report
9581,"Müller flankt perfekt getimt und mit viel Zug von der linken Seite zu Gomez , der sein drittes Tor am heutigen Nachmittag erzielt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Gomez erzielen Tor heutig Nachmittag,ticker
9582,Dejagah bricht über den rechten Flügel durch und flankt auf Träsch .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Dejagah durchbrechen Flügel flanken Träsch der recht,ticker
9583,"Bürki pariert , doch den Nachschuss bringt Augsburgs Danso im Tor unter .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Bürki unterbringen Nachschuss bringen Danso im Tor,ticker
9584,Simons verwandelte sicher flach ins rechte Eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Simon verwandeln Eck sichern flachen ins rechte,report
9585,"Nach seinem Flachpass rettete Fritz im Fünfmeterraum vor die Füße von Ba , der aus fünf Metern einnetzte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 8 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,Fritz retten Flachpass retten Fünfmeterraum retten Fuß von Ba einnetzte Meter meter fünf,report
9586,Werner dringt halbrechts in den Strafraum ein und passt uneigennützig auf den links mitgelaufenen Forsberg weiter .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Werner eindringen Strafraum dringen halbrechts,ticker
9587,Den Abpraller erwischt Felipe Santana und tunnelt den Schalker Keeper per Flachschuss aus 13 Metern .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,Felipe erwischen Abpraller tunnelt Keeper per Flachschuss meter 13,ticker
9588,"Fuchs findet mit einer Maßflanke den aufgerückten Fuchs , der mustergültig hochsteigt und unhaltbar ins linke Eck köpft .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Fuchs köpfen Eck ins link,ticker
9589,"Di Santo legt von der Grundlinie gedankenschnell auf Meyer , der unbedrängt zum 2:0 vollstreckt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Di legen Grundlinie auf Meyer,ticker
9590,"Baumann wehrt nach vorne ab , Herrmann steht richtig und staubt aus sechs Metern ab .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Herrmann abstauben Meter meter sechs,ticker
9591,Raffael kann sich im Alleingang in Richtung Wolf die Ecke aussuchen und bringt Gladbach in Führung .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 6 12,1 1 3 3 5 5 7 7 9 9 11 11,Raffael können sich können Ecke bringen Gladbach im Alleingang in Richtung in Führung,ticker
9592,Niedermeier sprang nach einer Flanke von Gentner von der rechten Seite am höchsten und nickte das Leder wuchtig und mit gierigem Gesichtsausdruck zum 3:1 ins linke Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Niedermeier springen Flanke nicken ledern von Gentner der recht recht Seite link Eck ins,report
9593,"Nun spielen erst Brooks und Skjelbred zu lässige Pässe , ehe Jarstein bei seinem weiten Abschlagsversuch wegrutscht und direkt in die Füße von Poulsen spielt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 2 5 7 5 9 9 11,1 1 4 4 6 6 8 8 10 10,Brooks spielen Paß Skjelbred spielen Jarstein wegrutscht Abschlagsversuch spielen Fuß von Poulsen,ticker
9594,"So war es dann wieder Vidal , der seine Torjägerqualitäten unter Beweis stellte :",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Vidal stellen Torjägerqualitäten unter beweisen,report
9595,"Reus zirkelt den Freistoß auf den Elfmeterpunkt , wo Piszczek den Ball über den Scheitel springen lässt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,Reus zirkeln Freistoß der Elfmeterpunkt Piszczek lässt ballen der Scheitel,ticker
9596,Luiz Gustavo nimmt Müllers Rückpass vom rechten Strafraumeck auf und schießt das Leder aus 20 Metern zentraler Position über den etwas zu weit vor dem Tor postierten Mielitz hoch ins linke Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 10 9 4 13 4 15 4 17 4 19 4 21 4 23 4 25 4 6 13 12 19 18,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 16 16 18 18 20 20 22 22 24 24 26 26 27 27 28 28,Luiz aufnehmen Rückpass schießen ledern postieren Tor rückpass Müllers recht Strafraumeck vom 20 Meter über Mielitz mielitz hoch link Eck meter zentral zentral Position zu weit der aus ins,ticker
9597,Dort steht Rudnevs am Elfmeterpunkt völlig blank und kann sich die Ecke aussuchen !,A0 A1 A0 A1,0 2 0 4,1 1 3 3,Rudnevs stehen Elfmeterpunkt können Ecke,ticker
9598,Deshalb kommt Joselu zum Kopfball .,A0 A1,0 2,1 1,Joselu kommen Kopfball,ticker
9599,"Ehret entwischt seinen Bewachern auf der linken Seite , Bremen hechelt hinterher und Podolski kommt in beste Position , zielt mit links in die rechte Torhälfte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 3 6 8,1 1 3 3 5 5 7 7,Ehret entwischen Bewachern link Seite auf Podolski kommen Position,ticker
9600,"Unglücksrabe Marcelo traf aus kurzer Distanz nur die Latte , doch Joker Sobiech war zur Stelle und staubte per Kopfball ab .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5,1 1 3 3 5 5 7 7,Unglücksrabe treffen Latte stauben Kopfball kurz Distanz aus,report
9601,"Lewandowski nimmt schließlich die rechte Hacke und verwandelt unhaltbar , weil Gegenspieler Weigl noch etwas abfälscht .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Lewandowski nehmen Hacke der rechte Gegenspieler abfälschen etwas,ticker
9602,"Nach einem Einwurf stochert Hegeler die Kugel im Strafraum zum Ivorer , dieser steht goldrichtig , bleibt aus fünf Metern eiskalt und markiert die Führung .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 11 13,1 1 3 3 5 5 7 7 9 9 12 12,Hegeler stochern kugeln markieren Führung einer Einwurf im Strafraum zum Ivorer Meter meter fünf,ticker
9603,Nach einem weiten Ball aus der eigenen Hälfte landet das Leder über Zuber bei Uth im Zentrum .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,ledern landen ballen landen Zuber eigen Hälfte bei Uth im Zentrum,ticker
9604,Burgstaller hatte einen langen Flugball von Stambouli von der Strafraumkante aus über Weidenfeller ins Netz geköpft .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 4 2,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Burgstaller haben Flugball haben köpfen von Stambouli der Strafraumkante über Weidenfeller ins Netz haben,report
9605,"Der Ball fällt Lakic vor die Füße , der direkt abzieht und Glück hat , das Pezzoni das Leder genau ins linke Toreck abfälscht .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,ballen fällen Fuß fällen Lakic,ticker
9606,Eine hohe Freistoßflanke aus dem Mittelfeld legt Poulsen die Führung auf !,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Freistoßflanke auflegen Führung legen Poulsen,ticker
9607,"Jörgensen übersprintete links Jung und passte flach in die Mitte , wo Bender im Fünfmeterraum nur noch den Fuß hinzuhalten brauchte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 9 11 11 13,1 1 3 3 5 5 7 7 10 10 12 12,Jörgensen übersprintete Jung passte Mitte übersprintete links passte flachen Bender brauchen fußen im Fünfmeterraum,report
9608,"Pospech schlug eine sehenswerte Flanke von rechts in die Gefahrenzone auf Okazaki , der aus knapper Abseitsstellung heraus ausgerechnet gegen seinen ehemaligen Arbeitgeber einnetzte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 8 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,Pospech schlagen Flanke von rechts der Gefahrenzone auf Okazaki einnetzte Abseitsstellung einnetzte Arbeitgeber,report
9609,"Wieder hat Meyer viel Platz vor dem Strafraum und spielt dann im richtigen Moment in den Fuß von Burgstaller , der in zentraler Position noch ein paar Schritte läuft und dann aus rund 13 Metern abzieht .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 4 10 10 12 10 14 12 16 16 15 14 19,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 18 18,Meyer haben platzen spielen Moment spielen fußen der Strafraum von Burgstaller laufen Schritt abziehen Meter zentral Position in meter 13,ticker
