,tgt,label,node1,node2,nodes,ctx
7452,pekhart didavi zieht aus der distanz ab .,A0 A1,0 2,1 1,didavi abziehen distanz,ticker
7453,werder führt dank des sechsten saisontreffers von di santo mit 2:1 .,A0 A1,0 2,1 1,werder führen saisontreffers,ticker
7454,vor zieler behält der ehemalige nürnberger die nerven und lupft ihn cool über den keeper hinweg .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,nürnberger behalten nerv hinweglupfen burgstaller vor zieler der keeper,ticker
7455,kimmich schickt robben in der schnittstelle der abwehr steil .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,kimmich schicken robben der schnittstelle der abwehr,ticker
7456,"aubameyang nutzte die möglichkeit , um sein zweites saisontor zu erzielen und verwandelte sicher .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,aubameyang nutzen möglichkeit erzielen saisontor,report
7457,arango verwandelte zunächst einen direkten freistoß aus 22 metern über die abwehrmauer genau ins rechte eck zum 1:0 .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3 6 5,1 1 3 3 5 5 7 7 9 9 10 10,arango verwandeln direkt 22 meter rechte eck der abwehrmauer aus ins,report
7458,roberto firmino setzt sich im zweikampf mit marcelo durch und schiebt daraufhin zum 4:1 ein .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,roberto durchsetzen sich im zweikampf mit marcelo,ticker
7459,diesmal lässt er baumann keine chance und schiebt ein .,A0 A1,0 2,1 1,petersen lässt chance,ticker
7460,"aber vor joselus füße , der volley den deckel draufmacht .",A0 A1,0 2,1 1,kadlec draufmachen deckel,ticker
7461,jojic zirkelt den freistoß aus halblinker position ungefähr 24 metern vor dem tor mit rechts über die mauer und richtung linkes oberes toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 2 14 2 16 2 18 8 7,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19,jojic zirkeln freistoß zirkeln meter zirkeln toreck halblinker position meter 24 der tor mit rechts der mauern und richtung aus,ticker
7462,nach energischer vorarbeit von burgstaller beförderte schöpf die kugel entgegen der laufrichtung des torwarts den ball in die maschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 2 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,schöpf befördern kugeln befördern ballen energisch vorarbeit der laufrichtung der masche von burgstaller der torwart,report
7463,nach kampls steilpass war werner allen feldspielern davongelaufen und blieb auch im abschluss cool .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,werner sein feldspielern bleiben abschluss nach kampls kampls steilpass,report
7464,"die hereingabe von kenia landet bei kuranyi , der fast von der strafraumlinie ins rechte eck trifft .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,kuranyi treffen strafraumlinie treffen eck ins rechte,ticker
7465,bei der anschließenden ecke bewies naldo den richtigen riecher und brachte werder mit einem trockenen schuss aus kurzer distanz in führung .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12 4 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,naldo beweisen riecher bringen werder anschließend ecke trocken schuss aus kurz kurz distanz in führung,report
7466,"kraft parierte glänzend und lenkte die kugel noch spektakulär ans aluminium , gegen großkreutz ' fallrückzieher war er dann machtlos .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,kraft lenken kugeln lenken fallrückzieher ans aluminium gegen großkreutz,report
7467,"die hausherren kontern , kostic steckt wunderschön durch auf müller , der vollendet aus 15 metern eiskalt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,kostic vollenden meter meter 15,ticker
7468,"der ball rutscht zu traoré durch , der sich im grunde einen stockfehler erlaubt , auf diese art und weise aber für raffael auflegt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8,1 1 3 3 5 5 7 7,ballen durchrutschen traoré erlauben sich erlauben stockfehler im grund,ticker
7469,bittencourt kommt an der linken strafraumkante gegen zwei borussen zum flanken und serviert die kugel flach zu stindl auf den elfmeterpunkt .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 6 12 6 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,bittencourt kommen strafraumkante kommen flanke servieren kugeln der link borussen zwei kugeln flachen zu stindl der elfmeterpunkt,ticker
7470,"der stürmer legt quer in den strafraum für reus , der humorlos zum 2:0 einschiebt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,stürmer legen strafraum legen quer für reus,ticker
7471,ribery eilt auf der linken seite auf und davon .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,ribery aufeilen seite der link,ticker
7472,ein schussversuch von stindl wird von der mainzer abwehr zu schulz abgefälscht .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,stindl werden schussversuch mainzer abwehr zu schulz,ticker
7473,"ya konan tanzt in der mitte andersen aus udn flankt , in der mitet setzt sich joker hanke durch und köpft wuchtig ein .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,ya tanzen mitte durchsetzen sich der mitet joker hanke,ticker
7474,"huntelaar vertändelt den ball leichtfertig , elia leitet die kugel zu junuzovic weiter , der das auge für hunt hat .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 7 9 9 11,1 1 4 4 6 6 8 8 10 10,huntelaar vertändeln ballen elia weiterleiten kugeln zu junuzovic haben auge für hunt,ticker
7475,in der mitte kommt olic angerauscht und drückt den ball aus kurzer distanz per kopf über die linie .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 4 10 6 5,1 1 3 3 5 5 7 7 9 9 11 11,olic kommen mitte drücken ballen kurz distanz per kopf der linie aus,ticker
7476,"... und findet mit einer unglücklichen kopfballverlängerung von bargfrede friedrich , der komplett blank steht und das rund über die linie drückt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,friedrich drücken rund der linie,ticker
7477,esswein packt aus etwas mehr als 16 metern zentraler position ein echtes geschoss aus und jagt den ball flach in die maschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,esswein auspacken geschoss jagen ballen 16 meter aus position ballen flachen der masche,ticker
7478,finnbogason köpfte eine flanke von caiuby aus kurzer distanz trocken ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,finnbogason einköpfen flanke von caiuby aus kurz kurz distanz,report
7479,ehe auf der gegenseite diego seinen doppelpack schnürte :,A0 A1 A0 A1,0 2 2 4,1 1 3 3,diego schnüren doppelpack der gegenseite,report
7480,der franzose tanzte im strafraum ribery aus und schob dann aus kurzer distanz zum 1:0 ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,franzose austanzen strafraum einschieben distanz einschieben 1:0 strafraum ribery aus kurz,report
7481,schlaudraff nimmt rausch auf links mit .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,schlaudraff mitnehmen rausch auf links,ticker
7482,rupp behält vor weidenfeller die ruhe und netzt zum 1:2 ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,rupp behalten ruhe vor weidenfeller,ticker
7483,"nach ballgewinn geht es wieder rasend schnell , ramos spielt den doppelpass mit van den bergh und lässt dann im eins-gegen-eins adler keine chance .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 8 7,1 1 3 3 5 5 7 7 9 9,ramos spielen doppelpass lässt chance mit van_den_bergh eins-gegen-eins adler im,ticker
7484,"ribery passt diesmal quer auf mandzukic , ulreich wehrt ab , und müller nickt den ball ins leere tor .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,müller nicken ballen leer tor,ticker
7485,didavi übernimmt die verantwortung und versenkt den ball im rechten eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 6 5,1 1 3 3 5 5 7 7,didavi übernehmen verantwortung versenken ballen recht eck im,ticker
7486,"die hereingabe von kenia landet bei kuranyi , der fast von der strafraumlinie ins rechte eck trifft .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,kuranyi treffen strafraumlinie treffen eck ins rechte,ticker
7487,der serbe lässt zieler mit seinem satten schuss aus 25 metern keine abwehrmöglichkeit .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,serbe lässt zieler lässt abwehrmöglichkeit satt schuss meter 25,ticker
7488,"die anschließende ecke nutzte dann dzeko , um im dritten anlauf doch noch zu treffen .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,ecke nutzen dzeko treffen anlauf,report
7489,"wieder kam johnson auf der linken seite ungehindert zum abspiel auf ibisevic , der aus zentraler position im strafraum an schäfer vorbei einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4,1 1 3 3 5 5 8 8 9 9,johnson kommen seite kommen abspiel der link ibisevic kommen kommen,report
7490,sané wird unter druck gesetzt und spielt deshalb einen kapitalen fehlpass direkt in die beine von bellarabi .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,sané spielen fehlpass der bein von bellarabi,ticker
7491,"eine flanke von weiser erreichte sieben meter vor dem tor kalou , der von elvedi ungestört zum kopfball ansetzte und zum 1:0 traf .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 10 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,weise erreichen flanke erreichen meter erreichen tor meter sieben tor kalou ansetzen elvedi ansetzen kopfball treffen 1:0,report
7492,clemens leitet das tor mit einem diagonalball auf jojic ein .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,clemens einleiten tor einer diagonalball auf jojic,ticker
7493,"dort lauerte junuzovic , der einen schlenker nach links einlegte und adler mit einem humorlosen flachschuss überwand .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,junuzovic einlegen schlenker überwinden adler nach links humorlos flachschuss,report
7494,"heynckes brachte nämlich gomez , der nur wenige sekunden nach seiner einwechslung   zuschlug :",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,heynckes bringen gomez zuschlagen sekunde zuschlagen einwechslung,report
7495,"mavraj macht druck auf grifo , doch der ideengeber legt überlegt für petersen ab , läuft durch und bekommt das zuspiel wieder von seinem kollegen .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,mavraj machen drucken bekommen zuspiel auf grifo mein kollege,ticker
7496,"was für ein tor von russ , der sich erst mit vehemenz rechts gegen boateng durchsetzt , dann mit etwas glück auch an fuchs vorbeizieht und schließlich rechts im strafraum mit dem außenrist maßgenau ins linke toreck trifft !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 9 15 9 17 17 19 17 6 17 22 17 24 19 18,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18 20 20 21 21 23 23 25 25,russ durchsetzen sich mit vehemenz gegen rechts gegen boateng was vorbeizieht tor vorbeizieht glücken vorbeizieht fuchs treffen maßgenau link toreck im im strafraum der außenrist ins,ticker
7497,"doch das war dann auch für eine lange zeit die einzige nennenswerte offensivszene der hoffenheimer , die dann auch noch vom pech erwischt wurden , als akpoguma eine hereingabe von douglas santos ins eigene netz beförderte .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,douglas befördern akpoguma befördern hereingabe befördern netz,report
7498,der pole stieg nach einer ecke von sahin von links am höchsten köpfte ein .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,polen steigen ecke von sahin von links,report
7499,"castro ist rechts im strafraum völlig frei , diesmal vollendet rode nach seiner hereingabe per hackentrick .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,castro sein strafraum im rechts rode vollenden hereingabe per hackentrick,ticker
7500,schlaudraff erkennt das und schlenzt den ball ins linke eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,schlaudraff schlenzen ballen link eck ins,ticker
7501,der durchgestartete cohen bekommt den standard punktgenau fünf meter vor dem tor auf den fuß serviert und vollendet zum 1:0 für ingolstadt .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,cohen bekommen standard meter fünf der tor der fußen,ticker
7502,"kenia bediente kuranyi , der aus dem hinterhalt schäfer im gehäuse keine abwehrchance ließ .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,kenia bedienen kuranyi lassen abwehrchance der hinterhalt im gehäuse hinterhalt schäfer,report
7503,"saller kommt völlig frei , allerdings aus recht spitzem winkel , zum abschluss und trifft ins lange eck !",A0 A1 A0 A1,0 2 2 4,1 1 3 3,saller treffen eck ins lang,ticker
7504,der gabuner erzielt halbrechts im strafraum mit seinem vierten torschuss seinen vierten treffer des tages .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,gabuner erzielen treffer erzielen halbrechts im strafraum der tag viert torschuss,ticker
7505,"lahm legt auf der linken seite ab zu ribery , der , von mehreren gegenspielern nicht angegriffen , mit tempo nach innen zieht und aus etwa 18 metern gegen den lauf von stephan flach ins linke eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 4 10 4 12 4 14 10 16 10 18 10 6,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19,lahm ablegen seite zu ribery der link angreifen gegenspieler einschießen meter einschießen laufen einschießen eck stephan flachen meter 18 ins,ticker
7506,"die ecke von vieirinha von rechts verlängert dost an den zweiten pfosten auf guilavogui , der aus wenigen metern einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 6 5 6 13 10 15,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14,vieirinha verlängern dost der ecke zweit pfosten von rechts auf guilavogui an an einköpft einköpft meter,ticker
7507,"reus flankt von rechts , mkhitaryan knallt aus 16 metern aufs rechte eck .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,mkhitaryan knallen meter knallen eck meter 16 aufs rechte,ticker
7508,"mehmedi fälscht ab , die kugel landet unhaltbar für zieler im rechten eck .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,kugeln landen zieler im recht recht eck,ticker
7509,alvaro dominguez flankt von links vor das tor .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,alvaro flanken tor von links,ticker
7510,"paderborn kontert über bakalorz , der rupp steil schickt .",A0 A1,0 2,1 1,paderborn schicken rupp,ticker
7511,"bremens abseitsfalle schlug nicht zu , stattdessen marschierten müller und ribery alleine auf wolf zu und der franzose traf zum 3:0 .",A0 A1,0 2,1 1,franzose treffen 3:0,report
7512,"die flanke von aubameyang von rechts gerät zu lang , aber dudziak setzt links nach und legt zurück auf gündogan , der aus 13 metern per linksschuss ins linke eck verkürzt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 7 11 7 13 9 15 9 17,1 1 3 3 6 6 8 8 10 10 12 12 14 14 16 16,aubameyang geraten flanke von rechts dudziak zurücklegen gündogan verkürzen meter verkürzen linksschuss verkürzen eck meter 13 ins link,ticker
7513,"dahoud   kölner und serviert die kugel dann perfekt in den lauf von dahoud , der zentral an der strafraumgrenze auftaucht und zum 1:0 ins rechte eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,kugeln servieren laufen von dahoud auftauchen strafraumgrenze einschießen 1:0 einschießen eck ins rechte,ticker
7514,daems schiebt sicher in die rechte untere ecke ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,daems einschieben ecke der rechte,ticker
7515,der tscheche schlägt den ball weit auf guerrero ab .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,tscheche abschlagen ballen ballen weit auf guerrero,ticker
7516,"das leder landet bei kießling , der im sechzehner über den herausgeeilten benaglio ins tor zum 3:0 lupft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,kießling lupfen sechzehner lupfen benaglio lupfen 3:0 ins tor,ticker
7517,"geis zirkelte das leder von links in die gefahrenzone , wo der 1,74 meter kleine okazaki freistehend einnicken konnte .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,geis zirkeln ledern von links der gefahrenzone,report
7518,"coman sprintet durch , nimmt den ball mit und schließt vor adler grätschend flach ab !",A0 A1 A0 A1,0 2 2 4,1 1 3 3,sprinten abschließen adler grätschen flachen,ticker
7519,besser machte es wenig später robben :,A0 A1,0 2,1 1,ich machen robben,report
7520,"schiedsrichter lutz wagner gab den strafstoß , den elson souverän verwandelte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,schiedsrichter geben strafstoß verwandeln elson,report
7521,frei vor wiese netzte reus aus 14 metern cool zum 2:0 ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,reus einnetzte wiese einnetzte meter netzte frei meter 14,report
7522,bailey hielt aus etwas mehr als 20 metern halbrechter position einfach drauf und versenkte das leder unhaltbar für zentner im langen eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,bailey draufhalten meter versenken ledern für zentner lang eck,report
7523,"cigerci schlägt eine freistoßflanke von der linken außenbahn ins zentrum , wo sich wagner in position läuft und anschließend in die maschen einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 8 10 8 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,cigerci schlagen freistoßflanke link außenbahn ins zentrum von wagner laufen sich einköpft masche in position,ticker
7524,der neu in die mannschaft gerückte ginczek behauptet das leder kurz und schließt dann gekonnt ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,ginczek behaupten ledern ledern kurz,ticker
7525,nach einem einwurf von links schickt mkhitaryan reus mit einem zuckerpass über den linken flügel .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,mkhitaryan schicken einwurf schicken zuckerpass von links der link link flügel,ticker
7526,"alaba flankt gefährlich von der linken seite nach innen zu lewandowski , der aus kürzester distanz wohl nicht mehr dran ist .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 10,1 1 3 3 5 5 7 7 9 9,alaba flanken seite nach innen zu lewandowski der link sein[neg] distanz,ticker
7527,"träsch flankte ins zentrum , wo werder in person von galvez mithalf .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,träsch flanken zentrum werder mithelfen person von galvez,report
7528,szalai leitet den ball 18 meter zentral vor dem tor mit letztem willen zu kramaric weiter .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 4 3,1 1 3 3 5 5 7 7 9 9 11 11,szalai weiterleiten ballen 18 meter der tor zu kramaric letzt wille zentral,ticker
7529,"der kam rechts am strafraum zur flanke , die allagui mit der hacke vor lahm technisch sehenswert aus sieben metern ins linke eck bugsierte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 4 14 4 16 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,der kommen strafraum bugsieren allagui kommen rechts zur flanke der hacke link eck vor lahm meter sieben ins,report
7530,"wagner nimmt den ball in abseitsverdächtiger position geschickt an , steht halbrechts frei vor hradecky .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,wagner annehmen ballen stehen hradecky abseitsverdächtiger position stehen halbrechts,ticker
7531,"geis ' starken freistoß lenkte torhüter kruse mit letzter kraft an den pfosten , den abpraller verwertete anschließend okazaki .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11,1 1 3 3 5 5 7 7 10 10,torhüter lenken freistoß freistoß geis letzt kraft der pfosten abpraller verwerten okazaki,report
7532,"der fcb kombiniert sich mit van bommel und schweinsteiger , der direkt auf altintop ablegt , flüssig richtung tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 9 11,1 1 3 3 5 5 7 7 10 10,fcb kombinieren sich mit van_bommel und schweinsteiger ablegen altintop van mit richtung,ticker
7533,"rafinha servierte von rechts für götze , der gegen zwei gegenspieler genau neben den rechten pfosten gegen den lauf von kraft einköpfte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 6 12 6 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,rafinha servieren götze von rechts einköpfte gegenspieler einköpfte pfosten einköpfte laufen gegenspieler zwei der recht von kraft,report
7534,perisic vollendet in der mitte völlig freistehend ins leere tor !,A0 A1 A0 A1,0 2 0 4,1 1 3 3,perisic vollenden mitte vollenden tor,ticker
